pokemon,attack_name,type,count
swshp-SWSH141,Union Gain,Colorless,1
swshp-SWSH141,Shocking Shock,Lightning,1
swshp-SWSH141,Shocking Shock,Colorless,1
swshp-SWSH141,Disconnect,Lightning,2
swshp-SWSH141,Disconnect,Colorless,1
swshp-SWSH141,Electro Ball Together,Lightning,2
swshp-SWSH141,Electro Ball Together,Colorless,1
swshp-SWSH142,Union Gain,Colorless,1
swshp-SWSH142,Shocking Shock,Lightning,1
swshp-SWSH142,Shocking Shock,Colorless,1
swshp-SWSH142,Disconnect,Lightning,2
swshp-SWSH142,Disconnect,Colorless,1
swshp-SWSH142,Electro Ball Together,Lightning,2
swshp-SWSH142,Electro Ball Together,Colorless,1
swshp-SWSH143,Volt Tackle,Lightning,2
swshp-SWSH143,Volt Tackle,Colorless,1
swshp-SWSH144,Mist Slash,Darkness,1
swshp-SWSH144,Mist Slash,Colorless,2
swshp-SWSH145,Volt Tackle,Lightning,2
swshp-SWSH145,Volt Tackle,Colorless,1
swshp-SWSH147,Dragon Pulse,Lightning,1
swshp-SWSH147,Spiral Burst,Fire,1
swshp-SWSH147,Spiral Burst,Lightning,1
swshp-SWSH148,Boomburst,Psychic,1
swshp-SWSH148,Synchro Loud,Psychic,1
swshp-SWSH148,Synchro Loud,Darkness,1
swshp-SWSH149,Flaming Breath,Colorless,1
swshp-SWSH149,Scorching Column,Fire,2
swshp-SWSH149,Scorching Column,Colorless,1
swshp-SWSH150,Triple Draw,Colorless,1
swshp-SWSH150,Splash Jump,Water,2
swshp-SWSH150,Splash Jump,Colorless,1
swshp-SWSH151,Thunder Spear,Colorless,1
swshp-SWSH151,Pin Missile,Lightning,1
swshp-SWSH151,Pin Missile,Colorless,2
swshp-SWSH153,Thunder Shock,Lightning,2
swshp-SWSH154,Shred,Colorless,2
swshp-SWSH154,Dragon Gale,Water,2
swshp-SWSH154,Dragon Gale,Lightning,1
swshp-SWSH155,Union Gain,Colorless,1
swshp-SWSH155,Aqua Edge,Water,1
swshp-SWSH155,Twister Shuriken,Water,2
swshp-SWSH155,Twister Shuriken,Colorless,1
swshp-SWSH155,Waterfall Blind,Water,2
swshp-SWSH155,Waterfall Blind,Colorless,1
swshp-SWSH156,Union Gain,Colorless,1
swshp-SWSH156,Aqua Edge,Water,1
swshp-SWSH156,Twister Shuriken,Water,2
swshp-SWSH156,Twister Shuriken,Colorless,1
swshp-SWSH156,Waterfall Blind,Water,2
swshp-SWSH156,Waterfall Blind,Colorless,1
swshp-SWSH157,Union Gain,Colorless,1
swshp-SWSH157,Aqua Edge,Water,1
swshp-SWSH157,Twister Shuriken,Water,2
swshp-SWSH157,Twister Shuriken,Colorless,1
swshp-SWSH157,Waterfall Blind,Water,2
swshp-SWSH157,Waterfall Blind,Colorless,1
swshp-SWSH158,Union Gain,Colorless,1
swshp-SWSH158,Aqua Edge,Water,1
swshp-SWSH158,Twister Shuriken,Water,2
swshp-SWSH158,Twister Shuriken,Colorless,1
swshp-SWSH158,Waterfall Blind,Water,2
swshp-SWSH158,Waterfall Blind,Colorless,1
swshp-SWSH159,Union Gain,Colorless,1
swshp-SWSH159,Super Regeneration,Psychic,2
swshp-SWSH159,Super Regeneration,Colorless,1
swshp-SWSH159,Psysplosion,Psychic,2
swshp-SWSH159,Psysplosion,Colorless,1
swshp-SWSH159,Final Burn,Psychic,3
swshp-SWSH159,Final Burn,Colorless,1
swshp-SWSH160,Union Gain,Colorless,1
swshp-SWSH160,Super Regeneration,Psychic,2
swshp-SWSH160,Super Regeneration,Colorless,1
swshp-SWSH160,Psysplosion,Psychic,2
swshp-SWSH160,Psysplosion,Colorless,1
swshp-SWSH160,Final Burn,Psychic,3
swshp-SWSH160,Final Burn,Colorless,1
swshp-SWSH161,Union Gain,Colorless,1
swshp-SWSH161,Super Regeneration,Psychic,2
swshp-SWSH161,Super Regeneration,Colorless,1
swshp-SWSH161,Psysplosion,Psychic,2
swshp-SWSH161,Psysplosion,Colorless,1
swshp-SWSH161,Final Burn,Psychic,3
swshp-SWSH161,Final Burn,Colorless,1
swshp-SWSH162,Union Gain,Colorless,1
swshp-SWSH162,Super Regeneration,Psychic,2
swshp-SWSH162,Super Regeneration,Colorless,1
swshp-SWSH162,Psysplosion,Psychic,2
swshp-SWSH162,Psysplosion,Colorless,1
swshp-SWSH162,Final Burn,Psychic,3
swshp-SWSH162,Final Burn,Colorless,1
swshp-SWSH163,Union Gain,Colorless,1
swshp-SWSH163,Dance of the Crowned Sword,Metal,2
swshp-SWSH163,Dance of the Crowned Sword,Colorless,1
swshp-SWSH163,Steel Cut,Metal,2
swshp-SWSH163,Steel Cut,Colorless,1
swshp-SWSH163,Master Blade,Metal,3
swshp-SWSH163,Master Blade,Colorless,1
swshp-SWSH164,Union Gain,Colorless,1
swshp-SWSH164,Dance of the Crowned Sword,Metal,2
swshp-SWSH164,Dance of the Crowned Sword,Colorless,1
swshp-SWSH164,Steel Cut,Metal,2
swshp-SWSH164,Steel Cut,Colorless,1
swshp-SWSH164,Master Blade,Metal,3
swshp-SWSH164,Master Blade,Colorless,1
swshp-SWSH165,Union Gain,Colorless,1
swshp-SWSH165,Dance of the Crowned Sword,Metal,2
swshp-SWSH165,Dance of the Crowned Sword,Colorless,1
swshp-SWSH165,Steel Cut,Metal,2
swshp-SWSH165,Steel Cut,Colorless,1
swshp-SWSH165,Master Blade,Metal,3
swshp-SWSH165,Master Blade,Colorless,1
swshp-SWSH166,Union Gain,Colorless,1
swshp-SWSH166,Dance of the Crowned Sword,Metal,2
swshp-SWSH166,Dance of the Crowned Sword,Colorless,1
swshp-SWSH166,Steel Cut,Metal,2
swshp-SWSH166,Steel Cut,Colorless,1
swshp-SWSH166,Master Blade,Metal,3
swshp-SWSH166,Master Blade,Colorless,1
swshp-SWSH168,Glistening Droplets,Fire,1
swshp-SWSH168,Glistening Droplets,Colorless,1
swshp-SWSH169,Knuckle Punch,Water,1
swshp-SWSH169,Knuckle Punch,Colorless,2
swshp-SWSH170,Photon Boost,Colorless,3
swshp-SWSH171,Dyna Barrier,Fire,1
swshp-SWSH171,Dyna Barrier,Psychic,1
swshp-SWSH171,Dyna Barrier,Colorless,1
swshp-SWSH172,Ram,Colorless,2
swshp-SWSH172,Combustion,Fire,2
swshp-SWSH172,Combustion,Colorless,1
swshp-SWSH173,Thunder Spear,Lightning,1
swshp-SWSH174,Psy Bolt,Psychic,1
swshp-SWSH174,Psychic,Psychic,1
swshp-SWSH174,Psychic,Colorless,1
swshp-SWSH175,Be Prepared,Colorless,1
swshp-SWSH175,Bite,Colorless,3
swshp-SWSH176,Shadow Impact,Darkness,2
swshp-SWSH176,Shadow Impact,Colorless,1
swshp-SWSH177,Happy Delivery,Colorless,1
swshp-SWSH177,Rock Smash,Colorless,3
swshp-SWSH179,Flaming Breath,Colorless,1
swshp-SWSH179,Scorching Column,Fire,2
swshp-SWSH179,Scorching Column,Colorless,1
swshp-SWSH180,Max Detonate,Fire,1
swshp-SWSH180,Max Detonate,Colorless,2
swshp-SWSH181,Triple Draw,Colorless,1
swshp-SWSH181,Splash Jump,Water,2
swshp-SWSH181,Splash Jump,Colorless,1
swshp-SWSH182,Bubble Pod,Colorless,1
swshp-SWSH182,Max Torrent,Water,1
swshp-SWSH182,Max Torrent,Colorless,2
swshp-SWSH183,Thunder Spear,Colorless,1
swshp-SWSH183,Pin Missile,Lightning,1
swshp-SWSH183,Pin Missile,Colorless,2
swshp-SWSH184,Max Thunder Rumble,Lightning,1
swshp-SWSH184,Max Thunder Rumble,Colorless,1
swshp-SWSH185,Inferno Wings,Fire,1
swshp-SWSH186,Aura Sphere Volley,Fighting,2
swshp-SWSH187,Slash,Colorless,2
swshp-SWSH188,Tail Smash,Colorless,3
swshp-SWSH189,Flight Up,Fire,1
swshp-SWSH189,Corrosive Acid,Grass,1
swshp-SWSH189,Corrosive Acid,Fire,1
swshp-SWSH190,Be Prepared,Colorless,1
swshp-SWSH190,Bite,Colorless,3
swshp-SWSH191,Leaf Guard,Grass,1
swshp-SWSH191,Grass Knot,Grass,1
swshp-SWSH191,Grass Knot,Colorless,1
swshp-SWSH192,Hail,Water,1
swshp-SWSH192,Frosty Typhoon,Water,1
swshp-SWSH192,Frosty Typhoon,Colorless,2
swshp-SWSH193,Rampaging Kick,Darkness,2
swshp-SWSH193,Rampaging Kick,Colorless,1
swshp-SWSH194,Leaf Guard,Grass,1
swshp-SWSH194,Slashing Strike,Grass,2
swshp-SWSH194,Slashing Strike,Colorless,1
swshp-SWSH195,Leaf Guard,Grass,2
swshp-SWSH195,Leaf Guard,Colorless,1
swshp-SWSH196,Frost Charge,Water,1
swshp-SWSH196,Freezing Wind,Water,2
swshp-SWSH196,Freezing Wind,Colorless,1
swshp-SWSH197,Icicle Shot,Water,2
swshp-SWSH197,Icicle Shot,Colorless,1
swshp-SWSH197,Crystal Star,Water,2
swshp-SWSH197,Crystal Star,Colorless,1
swshp-SWSH198,Lightning Blast,Lightning,2
swshp-SWSH198,Lightning Blast,Colorless,1
swshp-SWSH199,Rock Throw,Fighting,1
swshp-SWSH199,Crashing Fangs,Fighting,2
swshp-SWSH199,Crashing Fangs,Colorless,1
swshp-SWSH200,Clutch,Metal,1
swshp-SWSH200,Sky Hurricane,Metal,2
swshp-SWSH200,Sky Hurricane,Colorless,1
swshp-SWSH201,Zen Shot,Psychic,1
swshp-SWSH201,Super Psy Bolt,Psychic,1
swshp-SWSH201,Super Psy Bolt,Colorless,2
swshp-SWSH202,Magical Shot,Colorless,2
swshp-SWSH203,Mean Look,Darkness,1
swshp-SWSH203,Moonlight Blade,Darkness,1
swshp-SWSH203,Moonlight Blade,Colorless,2
swshp-SWSH204,Trinity Charge,Colorless,2
swshp-SWSH204,Power Edge,Colorless,3
swshp-SWSH205,Grudge Dive,Water,1
swshp-SWSH205,Jet Headbutt,Water,1
swshp-SWSH205,Jet Headbutt,Colorless,2
swshp-SWSH206,Extrasensory,Colorless,2
swshp-SWSH207,Dark Mastery,Darkness,1
swshp-SWSH207,Dark Mastery,Colorless,2
swshp-SWSH208,Power Beam,Metal,1
swshp-SWSH208,Power Beam,Colorless,2
swshp-SWSH209,Growl,Colorless,1
swshp-SWSH209,Tiny Bolt,Lightning,1
swshp-SWSH210,Mixed Call,Colorless,1
swshp-SWSH210,Razor Wing,Psychic,1
swshp-SWSH210,Razor Wing,Colorless,2
swshp-SWSH211,Time Out Kick,Psychic,1
swshp-SWSH211,Symphony Whip,Psychic,1
swshp-SWSH211,Symphony Whip,Colorless,2
swshp-SWSH212,Be Prepared,Colorless,1
swshp-SWSH212,Bite,Colorless,3
swshp-SWSH213,Crushing Punch,Colorless,2
swshp-SWSH213,Cyclone Kick,Fighting,1
swshp-SWSH213,Cyclone Kick,Colorless,2
swshp-SWSH214,Fighting Knuckle,Fighting,1
swshp-SWSH214,Fighting Knuckle,Colorless,2
swshp-SWSH214,Aura Star,Fighting,1
swshp-SWSH214,Aura Star,Colorless,1
swshp-SWSH215,Union Gain,Colorless,1
swshp-SWSH215,All You Can Eat,Colorless,2
swshp-SWSH215,Burst Wheel,Lightning,1
swshp-SWSH215,Burst Wheel,Colorless,2
swshp-SWSH215,Electric Ball,Lightning,1
swshp-SWSH215,Electric Ball,Colorless,2
swshp-SWSH216,Union Gain,Colorless,1
swshp-SWSH216,All You Can Eat,Colorless,2
swshp-SWSH216,Burst Wheel,Lightning,1
swshp-SWSH216,Burst Wheel,Colorless,2
swshp-SWSH216,Electric Ball,Lightning,1
swshp-SWSH216,Electric Ball,Colorless,2
swshp-SWSH217,Union Gain,Colorless,1
swshp-SWSH217,All You Can Eat,Colorless,2
swshp-SWSH217,Burst Wheel,Lightning,1
swshp-SWSH217,Burst Wheel,Colorless,2
swshp-SWSH217,Electric Ball,Lightning,1
swshp-SWSH217,Electric Ball,Colorless,2
swshp-SWSH218,Union Gain,Colorless,1
swshp-SWSH218,All You Can Eat,Colorless,2
swshp-SWSH218,Burst Wheel,Lightning,1
swshp-SWSH218,Burst Wheel,Colorless,2
swshp-SWSH218,Electric Ball,Lightning,1
swshp-SWSH218,Electric Ball,Colorless,2
swshp-SWSH219,Smash Turn,Lightning,1
swshp-SWSH219,Electrobullet,Lightning,2
swshp-SWSH219,Electrobullet,Colorless,1
swshp-SWSH220,Jump On,Colorless,1
swshp-SWSH221,Charge Energy,Colorless,1
swshp-SWSH221,Live Coal,Colorless,1
swshp-SWSH222,Beat,Colorless,1
swshp-SWSH223,Super Psy Bolt,Psychic,1
swshp-SWSH223,Super Psy Bolt,Colorless,1
swshp-SWSH223,Transfer Break,Psychic,2
swshp-SWSH223,Transfer Break,Colorless,1
swshp-SWSH224,Arm Charge,Metal,2
swshp-SWSH224,Mega Punch,Metal,3
swshp-SWSH225,Growing Tall,Grass,1
swshp-SWSH225,Head Swing,Colorless,3
swshp-SWSH229,Super Psy Bolt,Psychic,1
swshp-SWSH229,Super Psy Bolt,Colorless,1
swshp-SWSH229,Transfer Break,Psychic,2
swshp-SWSH229,Transfer Break,Colorless,1
swshp-SWSH230,Twinkle Gathering,Colorless,1
swshp-SWSH230,Boost Dash,Colorless,3
swshp-SWSH231,Vine Whip,Grass,1
swshp-SWSH231,Razor Leaf,Grass,1
swshp-SWSH231,Razor Leaf,Colorless,1
swshp-SWSH232,Tail on Fire,Fire,1
swshp-SWSH233,Water Gun,Water,1
swshp-SWSH234,Gift Delivery,Colorless,1
swshp-SWSH234,Pika Ball,Lightning,1
swshp-SWSH234,Pika Ball,Colorless,2
swshp-SWSH235,Hyper Beam,Water,1
swshp-SWSH235,Hyper Beam,Lightning,1
swshp-SWSH235,Buster Tail,Water,1
swshp-SWSH235,Buster Tail,Lightning,1
swshp-SWSH235,Buster Tail,Colorless,1
swshp-SWSH236,Giga Impact,Water,1
swshp-SWSH236,Giga Impact,Lightning,1
swshp-SWSH236,Giga Impact,Colorless,2
swshp-SWSH236,Draconic Star,Colorless,1
swshp-SWSH237,Petrifying Flame,Psychic,2
swshp-SWSH237,Petrifying Flame,Colorless,1
swshp-SWSH238,Mountain Hunt,Fighting,1
swshp-SWSH238,Close-Quarters Shooting,Fighting,1
swshp-SWSH238,Close-Quarters Shooting,Colorless,2
swshp-SWSH239,Basket Crash,Darkness,1
swshp-SWSH239,Shadow Slash,Darkness,3
swshp-SWSH240,Water Gun,Water,1
swshp-SWSH241,Screaming Circle,Psychic,1
swshp-SWSH242,Spinning Attack,Psychic,1
swshp-SWSH242,Spinning Attack,Colorless,1
swshp-SWSH243,Strong-Arm Lariat,Fighting,2
swshp-SWSH244,Flaring Dash,Fire,1
swshp-SWSH244,Flare,Fire,1
swshp-SWSH244,Flare,Colorless,2
swshp-SWSH245,Corkscrew Punch,Darkness,1
swshp-SWSH246,Pursuit Claw,Darkness,1
swshp-SWSH246,Claw Slash,Darkness,2
swshp-SWSH246,Claw Slash,Colorless,1
swshp-SWSH247,Limber Up,Colorless,1
swshp-SWSH247,Double Impact,Colorless,4
swshp-SWSH248,Cut,Fighting,1
swshp-SWSH248,Axe Slash,Fighting,2
swshp-SWSH248,Axe Slash,Colorless,1
swshp-SWSH249,Axe Break,Fighting,1
swshp-SWSH249,Axe Break,Colorless,1
swshp-SWSH249,Rampaging Star,Fighting,1
swshp-SWSH250,Aqua Return,Water,1
swshp-SWSH250,Aqua Return,Colorless,2
swshp-SWSH252,Meteor Punch,Colorless,1
swshp-SWSH252,Bright Flame,Fire,2
swshp-SWSH252,Bright Flame,Colorless,1
swshp-SWSH253,Rule the Region,Water,1
swshp-SWSH253,Hydro Break,Water,2
swshp-SWSH253,Hydro Break,Colorless,1
swshp-SWSH254,Subspace Swell,Water,2
swshp-SWSH255,Metal Coating,Colorless,1
swshp-SWSH255,Temporal Rupture,Metal,3
swshp-SWSH255,Temporal Rupture,Colorless,1
swshp-SWSH256,Metal Blast,Colorless,1
swshp-SWSH256,Star Chronos,Metal,4
swshp-SWSH256,Star Chronos,Colorless,1
swshp-SWSH257,Lost Hack,Colorless,1
swshp-SWSH257,Extreme Current,Lightning,2
swshp-SWSH257,Extreme Current,Colorless,1
swshp-SWSH258,Rising Sword,Fighting,1
swshp-SWSH258,Rising Sword,Colorless,1
swshp-SWSH258,Buster Swing,Fighting,2
swshp-SWSH258,Buster Swing,Colorless,1
swshp-SWSH259,Abyss Seeking,Colorless,1
swshp-SWSH259,Shred,Grass,1
swshp-SWSH259,Shred,Psychic,1
swshp-SWSH259,Shred,Colorless,1
swshp-SWSH260,Incinerate,Fire,2
swshp-SWSH260,Incinerate,Colorless,1
swshp-SWSH260,Heat Blast,Fire,3
swshp-SWSH260,Heat Blast,Colorless,1
swshp-SWSH261,Claw Slash,Colorless,3
swshp-SWSH261,G-Max Wildfire,Fire,3
swshp-SWSH261,G-Max Wildfire,Colorless,2
swshp-SWSH262,Explosive Fire,Fire,2
swshp-SWSH262,Explosive Fire,Colorless,1
swshp-SWSH262,Star Blaze,Fire,3
swshp-SWSH262,Star Blaze,Colorless,1
swshp-SWSH263,Claw Slash,Lightning,1
swshp-SWSH263,Claw Slash,Colorless,1
swshp-SWSH263,Thunderous Bolt,Lightning,2
swshp-SWSH263,Thunderous Bolt,Colorless,1
swshp-SWSH264,Reactive Pulse,Lightning,2
swshp-SWSH264,Max Fist,Lightning,2
swshp-SWSH264,Max Fist,Colorless,1
swshp-SWSH265,Crushing Beat,Lightning,2
swshp-SWSH265,Crushing Beat,Colorless,1
swshp-SWSH265,Lightning Storm Star,Lightning,3
swshp-SWSH265,Lightning Storm Star,Colorless,1
swshp-SWSH266,Psychic,Psychic,1
swshp-SWSH266,Psychic,Colorless,1
swshp-SWSH266,Power Edge,Psychic,2
swshp-SWSH266,Power Edge,Colorless,1
swshp-SWSH267,Max Drain,Psychic,1
swshp-SWSH267,Max Drain,Colorless,2
swshp-SWSH268,Psychic Javelin,Psychic,2
swshp-SWSH268,Psychic Javelin,Colorless,1
swshp-SWSH268,Star Force,Psychic,1
swshp-SWSH269,Bright Beam,Colorless,2
swshp-SWSH270,Fire Mane,Fire,1
swshp-SWSH270,Fire Mane,Colorless,1
swshp-SWSH271,Slap,Psychic,1
swshp-SWSH271,Slap,Colorless,1
swshp-SWSH272,Speed Wing,Colorless,3
swshp-SWSH273,Submerge Silently,Colorless,1
swshp-SWSH273,Bite,Colorless,2
swshp-SWSH274,Ram,Fighting,1
swshp-SWSH274,Stone Edge,Fighting,2
swshp-SWSH275,Pulling Currents,Water,1
swshp-SWSH275,Aqua Bullet,Water,1
swshp-SWSH275,Aqua Bullet,Colorless,1
swshp-SWSH276,Fairy Wind,Psychic,1
swshp-SWSH276,Fairy Wind,Colorless,1
swshp-SWSH277,Wood Drain,Grass,1
swshp-SWSH277,Wood Drain,Colorless,1
swshp-SWSH277,Raging Repeated Strike,Grass,2
swshp-SWSH277,Raging Repeated Strike,Colorless,1
swshp-SWSH278,Fireball Shot,Fire,1
swshp-SWSH278,Fireball Shot,Colorless,1
swshp-SWSH279,Waterfall,Colorless,2
swshp-SWSH280,Switching Bolt,Lightning,1
swshp-SWSH280,Lightning Wall,Lightning,1
swshp-SWSH280,Lightning Wall,Colorless,2
swshp-SWSH281,Celestial Roar,Colorless,1
swshp-SWSH281,Dragon Laser,Grass,2
swshp-SWSH281,Dragon Laser,Fire,1
swshp-SWSH282,Psylaser,Psychic,2
swshp-SWSH282,Psylaser,Colorless,1
swshp-SWSH283,Zapper Kick,Fighting,2
swshp-SWSH283,Zapper Kick,Colorless,1
swshp-SWSH284,Fiery Wrath,Darkness,2
swshp-SWSH284,Fiery Wrath,Colorless,1
swshp-SWSH287,Union Gain,Colorless,1
swshp-SWSH287,All You Can Eat,Colorless,2
swshp-SWSH287,Burst Wheel,Lightning,1
swshp-SWSH287,Burst Wheel,Colorless,2
swshp-SWSH287,Electric Ball,Lightning,1
swshp-SWSH287,Electric Ball,Colorless,2
swshp-SWSH288,Union Gain,Colorless,1
swshp-SWSH288,All You Can Eat,Colorless,2
swshp-SWSH288,Burst Wheel,Lightning,1
swshp-SWSH288,Burst Wheel,Colorless,2
swshp-SWSH288,Electric Ball,Lightning,1
swshp-SWSH288,Electric Ball,Colorless,2
swshp-SWSH289,Union Gain,Colorless,1
swshp-SWSH289,All You Can Eat,Colorless,2
swshp-SWSH289,Burst Wheel,Lightning,1
swshp-SWSH289,Burst Wheel,Colorless,2
swshp-SWSH289,Electric Ball,Lightning,1
swshp-SWSH289,Electric Ball,Colorless,2
swshp-SWSH290,Union Gain,Colorless,1
swshp-SWSH290,All You Can Eat,Colorless,2
swshp-SWSH290,Burst Wheel,Lightning,1
swshp-SWSH290,Burst Wheel,Colorless,2
swshp-SWSH290,Electric Ball,Lightning,1
swshp-SWSH290,Electric Ball,Colorless,2
swshp-SWSH291,Fighting Knuckle,Fighting,1
swshp-SWSH291,Fighting Knuckle,Colorless,2
swshp-SWSH291,Aura Star,Fighting,1
swshp-SWSH291,Aura Star,Colorless,1
swshp-SWSH292,Brave Blade,Metal,3
swshp-SWSH293,Assault Tackle,Metal,2
swshp-SWSH293,Assault Tackle,Colorless,1
swshp-SWSH294,Solar Shot,Grass,1
swshp-SWSH294,Solar Shot,Colorless,1
swshp-SWSH295,Emerald Blade,Grass,2
swshp-SWSH295,Emerald Blade,Colorless,1
swshp-SWSH297,Shadow Cyclone,Colorless,3
swshp-SWSH298,Ticking Curse,Colorless,2
swshp-SWSH303,Shake and Gather,Grass,1
swshp-SWSH304,Sun-Drenched Tackle,Fire,2
swshp-SWSH304,Sun-Drenched Tackle,Colorless,1
swshp-SWSH305,Coordinated Shuriken,Water,1
swshp-SWSH305,Coordinated Shuriken,Colorless,2
swshp-SWSH306,Trinity Charge,Colorless,2
swshp-SWSH306,Power Edge,Colorless,3
swshp-SWSH307,Trinity Nova,Colorless,3
tk1a-1,Headbutt,Colorless,1
tk1a-1,Flare,Fire,1
tk1a-1,Flare,Colorless,1
tk1a-2,Flare,Fire,1
tk1a-2,Double Kick,Colorless,3
tk1a-3,Scratch,Colorless,2
tk1a-3,Ultra Energy Source,Colorless,3
tk1a-4,Dragon Dew,Fire,1
tk1a-4,Heat Blast,Fire,2
tk1a-4,Heat Blast,Colorless,1
tk1a-5,Firebreathing,Fire,1
tk1a-5,Tackle,Colorless,2
tk1a-6,Tackle,Colorless,1
tk1a-6,Lunge,Colorless,2
tk1a-7,Firebreathing,Fire,1
tk1a-7,Firebreathing,Colorless,1
tk1b-1,Headbutt,Colorless,1
tk1b-2,Gather Energy,Lightning,1
tk1b-2,Gather Energy,Colorless,1
tk1b-2,Dragon Claw,Lightning,2
tk1b-2,Dragon Claw,Colorless,1
tk1b-3,Seek Out,Colorless,1
tk1b-3,Continuous Headbutt,Colorless,2
tk1b-4,Rollout,Colorless,1
tk1b-4,Hook,Colorless,2
tk1b-5,Ram,Colorless,2
tk1b-5,Triple Smash,Lightning,1
tk1b-5,Triple Smash,Colorless,2
tk1b-6,Scratch,Colorless,1
tk1b-6,Pika Bolt,Lightning,1
tk1b-6,Pika Bolt,Colorless,2
tk1b-7,Fury Swipes,Colorless,1
tk2a-1,Call for Family,Colorless,1
tk2a-1,Metal Ball,Psychic,1
tk2a-2,Recharge,Lightning,1
tk2a-2,Quick Attack,Colorless,2
tk2a-3,Snap Tail,Colorless,1
tk2a-3,Psypunch,Psychic,1
tk2a-3,Psypunch,Colorless,1
tk2a-4,Collect,Colorless,1
tk2a-4,Cat Kick,Colorless,2
tk2a-5,Psychic Boom,Psychic,1
tk2a-5,Psychic Boom,Colorless,1
tk2a-5,Quick Blow,Psychic,1
tk2a-5,Quick Blow,Colorless,2
tk2a-6,Pickup Power,Colorless,1
tk2a-6,Rear Spark,Lightning,1
tk2a-6,Rear Spark,Colorless,1
tk2a-7,Knock Away,Psychic,1
tk2b-1,Flare,Fire,1
tk2b-1,Heat Tackle,Fire,1
tk2b-1,Heat Tackle,Colorless,3
tk2b-2,Headbutt,Colorless,1
tk2b-2,Slash,Colorless,2
tk2b-3,Flare,Fire,1
tk2b-3,Flare,Colorless,1
tk2b-3,Damage Burn,Fire,1
tk2b-3,Damage Burn,Colorless,2
tk2b-4,Bite,Colorless,1
tk2b-4,Flame Tail,Fire,1
tk2b-4,Flame Tail,Colorless,2
tk2b-5,Minor Errand-Running,Colorless,1
tk2b-5,Quick Attack,Lightning,1
tk2b-5,Quick Attack,Colorless,1
tk2b-6,Drawup Power,Colorless,1
tk2b-6,Front Spark,Lightning,1
tk2b-6,Front Spark,Colorless,1
tk2b-7,Bite,Colorless,1
tk2b-7,Firebreathing,Fire,1
tk2b-7,Firebreathing,Colorless,1
xy0-1,String Shot,Grass,1
xy0-2,Collect,Colorless,1
xy0-2,Fury Swipes,Colorless,2
xy0-3,Vine Whip,Grass,1
xy0-3,Seed Bomb,Grass,1
xy0-3,Seed Bomb,Colorless,1
xy0-4,Leech Seed,Grass,1
xy0-4,Leech Seed,Colorless,1
xy0-4,Needle Arm,Grass,1
xy0-4,Needle Arm,Colorless,2
xy0-5,Needle Arm,Grass,1
xy0-5,Needle Arm,Colorless,2
xy0-5,Tumbling Attack,Grass,2
xy0-5,Tumbling Attack,Colorless,2
xy0-6,Combustion,Fire,1
xy0-6,Combustion,Colorless,1
xy0-7,Collect,Colorless,1
xy0-7,Fury Swipes,Colorless,2
xy0-8,Scratch,Fire,1
xy0-8,Live Coal,Fire,1
xy0-8,Live Coal,Colorless,1
xy0-9,Firebreathing,Fire,1
xy0-9,Firebreathing,Colorless,1
xy0-9,Flame Tail,Fire,1
xy0-9,Flame Tail,Colorless,2
xy0-10,Will-O-Wisp,Fire,1
xy0-10,Will-O-Wisp,Colorless,1
xy0-10,Fire Blast,Fire,1
xy0-10,Fire Blast,Colorless,3
xy0-11,Collect,Colorless,1
xy0-11,Fury Swipes,Colorless,2
xy0-12,Pound,Water,1
xy0-12,Water Drip,Water,1
xy0-12,Water Drip,Colorless,1
xy0-13,Water Drip,Water,1
xy0-13,Aqua Wave,Water,2
xy0-13,Aqua Wave,Colorless,1
xy0-14,Mat Block,Water,1
xy0-14,Aqua Edge,Water,2
xy0-14,Aqua Edge,Colorless,1
xy0-15,Water Gun,Water,1
xy0-15,Water Gun,Colorless,1
xy0-16,Bite,Darkness,1
xy0-16,Bite,Colorless,1
xy0-17,Hard Bite,Darkness,1
xy0-17,Hard Bite,Colorless,1
xy0-18,Peck,Darkness,1
xy0-19,Pierce,Metal,1
xy0-19,Cut,Colorless,2
xy0-20,Wicked Jab,Metal,1
xy0-20,Metal Claw,Metal,1
xy0-20,Metal Claw,Colorless,2
xy0-21,Continuous Slash,Metal,1
xy0-21,Continuous Slash,Colorless,1
xy0-22,Headbutt,Fairy,1
xy0-22,Headbutt,Colorless,1
xy0-23,Headbutt,Fairy,1
xy0-23,Headbutt,Colorless,1
xy0-23,Double Stomp,Fairy,1
xy0-23,Double Stomp,Colorless,2
xy0-24,Draining Kiss,Fairy,1
xy0-25,Slash,Colorless,1
xy0-26,Rock Smash,Colorless,3
xy0-26,Strength,Colorless,4
xy0-27,Sitdown Splash,Colorless,3
xy0-28,Jump On,Colorless,2
xy0-29,Rollout,Colorless,3
xy0-30,Tackle,Colorless,2
xy0-31,Razor Wind,Colorless,1
xy0-32,Tight Jaw,Colorless,2
xy0-32,Sharp Fang,Colorless,3
xy0-33,Tight Jaw,Colorless,2
xy0-33,Sharp Fang,Colorless,3
xy1-1,Poison Powder,Grass,1
xy1-1,Poison Powder,Colorless,2
xy1-1,Jungle Hammer,Grass,2
xy1-1,Jungle Hammer,Colorless,2
xy1-2,Crisis Vine,Grass,3
xy1-2,Crisis Vine,Colorless,1
xy1-3,Leaf Munch,Grass,1
xy1-4,Harden,Grass,1
xy1-5,Poison Jab,Grass,1
xy1-5,Flash Needle,Grass,2
