id,name,supertype,subtype,rules,number,artist,rarity,legalities_unlimited,legalities_expanded,images_small,images_large
xy10-112,Team Rocket's Handiwork,Trainer,Supporter,"Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck., You may play only 1 Supporter card during your turn (before your attack).",112,Hitoshi Ariga,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy10/112.png,https://images.pokemontcg.io/xy10/112_hires.png
xy10-113,Ultra Ball,Trainer,Item,"Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokémon, reveal it, and put it into your hand. Shuffle your deck afterward., You may play as many Item cards as you like during your turn (before your attack).",113,5ban Graphics,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy10/113.png,https://images.pokemontcg.io/xy10/113_hires.png
xy10-114,Double Colorless Energy,Energy,Special,Double Colorless Energy provides ColorlessColorless Energy.,114,5ban Graphics,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy10/114.png,https://images.pokemontcg.io/xy10/114_hires.png
xy10-115,Strong Energy,Energy,Special,"This card can only be attached to Fighting Pokémon. This card provides Fighting Energy only while this card is attached to a Fighting Pokémon., The attacks of the Fighting Pokémon this card is attached to do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance)., (If this card is attached to anything other than a Fighting Pokémon, discard this card.)",115,5ban Graphics,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy10/115.png,https://images.pokemontcg.io/xy10/115_hires.png
xy10-116,Glaceon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",116,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/116.png,https://images.pokemontcg.io/xy10/116_hires.png
xy10-117,Alakazam-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",117,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/117.png,https://images.pokemontcg.io/xy10/117_hires.png
xy10-118,M Alakazam-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",118,5ban Graphics,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/118.png,https://images.pokemontcg.io/xy10/118_hires.png
xy10-119,Umbreon-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",119,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/119.png,https://images.pokemontcg.io/xy10/119_hires.png
xy10-120,Genesect-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",120,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/120.png,https://images.pokemontcg.io/xy10/120_hires.png
xy10-121,M Altaria-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",121,5ban Graphics,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/121.png,https://images.pokemontcg.io/xy10/121_hires.png
xy10-122,Kingdra-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",122,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/122.png,https://images.pokemontcg.io/xy10/122_hires.png
xy10-123,Altaria-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",123,Ryo Ueda,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/123.png,https://images.pokemontcg.io/xy10/123_hires.png
xy10-124,Team Rocket's Handiwork,Trainer,Supporter,"Flip 2 coins. For each heads, discard 2 cards from the top of your opponent's deck., You may play only 1 Supporter card during your turn (before your attack).",124,Hitoshi Ariga,Rare Ultra,Legal,Legal,https://images.pokemontcg.io/xy10/124.png,https://images.pokemontcg.io/xy10/124_hires.png
xy10-125,Alakazam-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",125,Ryo Ueda,Rare Secret,Legal,Legal,https://images.pokemontcg.io/xy10/125.png,https://images.pokemontcg.io/xy10/125_hires.png
xy11-1,Tangela,Pokémon,Basic,,1,OOYAMA,Common,Legal,Legal,https://images.pokemontcg.io/xy11/1.png,https://images.pokemontcg.io/xy11/1_hires.png
xy11-2,Tangrowth,Pokémon,Stage 1,,2,kirisAki,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/2.png,https://images.pokemontcg.io/xy11/2_hires.png
xy11-3,Hoppip,Pokémon,Basic,,3,Mina Nakai,Common,Legal,Legal,https://images.pokemontcg.io/xy11/3.png,https://images.pokemontcg.io/xy11/3_hires.png
xy11-4,Skiploom,Pokémon,Stage 1,,4,Eri Yamaki,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/4.png,https://images.pokemontcg.io/xy11/4_hires.png
xy11-5,Jumpluff,Pokémon,Stage 2,,5,Suwama Chiaki,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/5.png,https://images.pokemontcg.io/xy11/5_hires.png
xy11-6,Yanma,Pokémon,Basic,,6,match,Common,Legal,Legal,https://images.pokemontcg.io/xy11/6.png,https://images.pokemontcg.io/xy11/6_hires.png
xy11-7,Yanmega,Pokémon,Stage 1,,7,Midori Harada,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/7.png,https://images.pokemontcg.io/xy11/7_hires.png
xy11-8,Yanmega BREAK,Pokémon,BREAK,"BREAK Evolution Rule: Yanmega BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",8,5ban Graphics,Rare BREAK,Legal,Legal,https://images.pokemontcg.io/xy11/8.png,https://images.pokemontcg.io/xy11/8_hires.png
xy11-9,Seedot,Pokémon,Basic,,9,sui,Common,Legal,Legal,https://images.pokemontcg.io/xy11/9.png,https://images.pokemontcg.io/xy11/9_hires.png
xy11-10,Nuzleaf,Pokémon,Stage 1,,10,Ayaka Yoshida,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/10.png,https://images.pokemontcg.io/xy11/10_hires.png
xy11-11,Shiftry,Pokémon,Stage 2,,11,Kagemaru Himeno,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/11.png,https://images.pokemontcg.io/xy11/11_hires.png
xy11-12,Foongus,Pokémon,Basic,,12,Yuka Morii,Common,Legal,Legal,https://images.pokemontcg.io/xy11/12.png,https://images.pokemontcg.io/xy11/12_hires.png
xy11-13,Amoonguss,Pokémon,Stage 1,,13,Ken Sugimori,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/13.png,https://images.pokemontcg.io/xy11/13_hires.png
xy11-14,Larvesta,Pokémon,Basic,,14,Tomokazu Komiya,Common,Legal,Legal,https://images.pokemontcg.io/xy11/14.png,https://images.pokemontcg.io/xy11/14_hires.png
xy11-15,Volcarona,Pokémon,Stage 1,,15,Kouki Saitou,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/15.png,https://images.pokemontcg.io/xy11/15_hires.png
xy11-16,Ponyta,Pokémon,Basic,,16,Sumiyoshi Kizuki,Common,Legal,Legal,https://images.pokemontcg.io/xy11/16.png,https://images.pokemontcg.io/xy11/16_hires.png
xy11-17,Rapidash,Pokémon,Stage 1,,17,Yukiko Baba,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/17.png,https://images.pokemontcg.io/xy11/17_hires.png
xy11-18,Chimchar,Pokémon,Basic,,18,Shibuzoh.,Common,Legal,Legal,https://images.pokemontcg.io/xy11/18.png,https://images.pokemontcg.io/xy11/18_hires.png
xy11-19,Monferno,Pokémon,Stage 1,,19,Mizue,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/19.png,https://images.pokemontcg.io/xy11/19_hires.png
xy11-20,Infernape,Pokémon,Stage 2,,20,Naoki Saito,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/20.png,https://images.pokemontcg.io/xy11/20_hires.png
xy11-21,Talonflame BREAK,Pokémon,BREAK,"BREAK Evolution Rule: Talonflame BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",21,5ban Graphics,Rare BREAK,Legal,Legal,https://images.pokemontcg.io/xy11/21.png,https://images.pokemontcg.io/xy11/21_hires.png
xy11-22,Litleo,Pokémon,Basic,,22,Kyoko Umemoto,Common,Legal,Legal,https://images.pokemontcg.io/xy11/22.png,https://images.pokemontcg.io/xy11/22_hires.png
xy11-23,Pyroar,Pokémon,Stage 1,,23,Yumi,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/23.png,https://images.pokemontcg.io/xy11/23_hires.png
xy11-24,Pyroar BREAK,Pokémon,BREAK,"BREAK Evolution Rule: Pyroar BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",24,5ban Graphics,Rare BREAK,Legal,Legal,https://images.pokemontcg.io/xy11/24.png,https://images.pokemontcg.io/xy11/24_hires.png
xy11-25,Volcanion,Pokémon,Basic,,25,5ban Graphics,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/25.png,https://images.pokemontcg.io/xy11/25_hires.png
xy11-26,Volcanion-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",26,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/26.png,https://images.pokemontcg.io/xy11/26_hires.png
xy11-27,Mantine,Pokémon,Basic,,27,DemizuPosuka,Common,Legal,Legal,https://images.pokemontcg.io/xy11/27.png,https://images.pokemontcg.io/xy11/27_hires.png
xy11-28,Shellos,Pokémon,Basic,,28,Sanosuke Sakuma,Common,Legal,Legal,https://images.pokemontcg.io/xy11/28.png,https://images.pokemontcg.io/xy11/28_hires.png
xy11-29,Gastrodon,Pokémon,Stage 1,,29,Aya Kusube,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/29.png,https://images.pokemontcg.io/xy11/29_hires.png
xy11-30,Oshawott,Pokémon,Basic,,30,sui,Common,Legal,Legal,https://images.pokemontcg.io/xy11/30.png,https://images.pokemontcg.io/xy11/30_hires.png
xy11-31,Dewott,Pokémon,Stage 1,,31,Shin Nagasawa,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/31.png,https://images.pokemontcg.io/xy11/31_hires.png
xy11-32,Samurott,Pokémon,Stage 2,,32,Naoyo Kimura,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/32.png,https://images.pokemontcg.io/xy11/32_hires.png
xy11-33,Clauncher,Pokémon,Basic,,33,Kanako Eo,Common,Legal,Legal,https://images.pokemontcg.io/xy11/33.png,https://images.pokemontcg.io/xy11/33_hires.png
xy11-34,Clawitzer,Pokémon,Stage 1,,34,Mitsuhiro Arita,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/34.png,https://images.pokemontcg.io/xy11/34_hires.png
xy11-35,Clawitzer BREAK,Pokémon,BREAK,"BREAK Evolution Rule: Clawitzer BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",35,5ban Graphics,Rare BREAK,Legal,Legal,https://images.pokemontcg.io/xy11/35.png,https://images.pokemontcg.io/xy11/35_hires.png
xy11-36,Bergmite,Pokémon,Basic,,36,Midori Harada,Common,Legal,Legal,https://images.pokemontcg.io/xy11/36.png,https://images.pokemontcg.io/xy11/36_hires.png
xy11-37,Avalugg,Pokémon,Stage 1,,37,Saya Tsuruta,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/37.png,https://images.pokemontcg.io/xy11/37_hires.png
xy11-38,Mareep,Pokémon,Basic,,38,Eri Yamaki,Common,Legal,Legal,https://images.pokemontcg.io/xy11/38.png,https://images.pokemontcg.io/xy11/38_hires.png
xy11-39,Flaaffy,Pokémon,Stage 1,,39,MAHOU,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/39.png,https://images.pokemontcg.io/xy11/39_hires.png
xy11-40,Ampharos,Pokémon,Stage 2,,40,Kanako Eo,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/40.png,https://images.pokemontcg.io/xy11/40_hires.png
xy11-41,Joltik,Pokémon,Basic,,41,Ayaka Yoshida,Common,Legal,Legal,https://images.pokemontcg.io/xy11/41.png,https://images.pokemontcg.io/xy11/41_hires.png
xy11-42,Galvantula,Pokémon,Stage 1,,42,match,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/42.png,https://images.pokemontcg.io/xy11/42_hires.png
xy11-43,Nidoran ♂,Pokémon,Basic,,43,Hasuno,Common,Legal,Legal,https://images.pokemontcg.io/xy11/43.png,https://images.pokemontcg.io/xy11/43_hires.png
xy11-44,Nidorino,Pokémon,Stage 1,,44,TOKIYA,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/44.png,https://images.pokemontcg.io/xy11/44_hires.png
xy11-45,Nidoking,Pokémon,Stage 2,,45,Mina Nakai,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/45.png,https://images.pokemontcg.io/xy11/45_hires.png
xy11-46,Drifloon,Pokémon,Basic,,46,kodama,Common,Legal,Legal,https://images.pokemontcg.io/xy11/46.png,https://images.pokemontcg.io/xy11/46_hires.png
xy11-47,Drifblim,Pokémon,Stage 1,,47,Miki Tanaka,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/47.png,https://images.pokemontcg.io/xy11/47_hires.png
xy11-48,Litwick,Pokémon,Basic,,48,Ken Sugimori,Common,Legal,Legal,https://images.pokemontcg.io/xy11/48.png,https://images.pokemontcg.io/xy11/48_hires.png
xy11-49,Lampent,Pokémon,Stage 1,,49,miki kudo,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/49.png,https://images.pokemontcg.io/xy11/49_hires.png
xy11-50,Chandelure,Pokémon,Stage 2,,50,Tomokazu Komiya,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/50.png,https://images.pokemontcg.io/xy11/50_hires.png
xy11-51,Hoopa,Pokémon,Basic,,51,Yoshinobu Saito,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/51.png,https://images.pokemontcg.io/xy11/51_hires.png
xy11-52,Mankey,Pokémon,Basic,,52,Hitoshi Ariga,Common,Legal,Legal,https://images.pokemontcg.io/xy11/52.png,https://images.pokemontcg.io/xy11/52_hires.png
xy11-53,Primeape,Pokémon,Stage 1,,53,Masakazu Fukuda,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/53.png,https://images.pokemontcg.io/xy11/53_hires.png
xy11-54,Nosepass,Pokémon,Basic,,54,You Iribi,Common,Legal,Legal,https://images.pokemontcg.io/xy11/54.png,https://images.pokemontcg.io/xy11/54_hires.png
xy11-55,Probopass,Pokémon,Stage 1,,55,MAHOU,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/55.png,https://images.pokemontcg.io/xy11/55_hires.png
xy11-56,Anorith,Pokémon,Restored,Put this card onto your Bench only with the effect of Claw Fossil Anorith,56,Shigenori Negishi,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/56.png,https://images.pokemontcg.io/xy11/56_hires.png
xy11-57,Armaldo,Pokémon,Stage 1,,57,Satoshi Shirai,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/57.png,https://images.pokemontcg.io/xy11/57_hires.png
xy11-58,Croagunk,Pokémon,Basic,,58,Masakazu Fukuda,Common,Legal,Legal,https://images.pokemontcg.io/xy11/58.png,https://images.pokemontcg.io/xy11/58_hires.png
xy11-59,Toxicroak,Pokémon,Stage 1,,59,Hajime Kusajima,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/59.png,https://images.pokemontcg.io/xy11/59_hires.png
xy11-60,Sneasel,Pokémon,Basic,,60,Hajime Kusajima,Common,Legal,Legal,https://images.pokemontcg.io/xy11/60.png,https://images.pokemontcg.io/xy11/60_hires.png
xy11-61,Weavile,Pokémon,Stage 1,,61,kawayoo,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/61.png,https://images.pokemontcg.io/xy11/61_hires.png
xy11-62,Spiritomb,Pokémon,Basic,,62,Ken Sugimori,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/62.png,https://images.pokemontcg.io/xy11/62_hires.png
xy11-63,Pawniard,Pokémon,Basic,,63,Sumiyoshi Kizuki,Common,Legal,Legal,https://images.pokemontcg.io/xy11/63.png,https://images.pokemontcg.io/xy11/63_hires.png
xy11-64,Bisharp,Pokémon,Stage 1,,64,Shin Nagasawa,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/64.png,https://images.pokemontcg.io/xy11/64_hires.png
xy11-65,Yveltal,Pokémon,Basic,,65,Hajime Kusajima,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/65.png,https://images.pokemontcg.io/xy11/65_hires.png
xy11-66,Yveltal BREAK,Pokémon,BREAK,"BREAK Evolution Rule: Yveltal BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.",66,5ban Graphics,Rare BREAK,Legal,Legal,https://images.pokemontcg.io/xy11/66.png,https://images.pokemontcg.io/xy11/66_hires.png
xy11-67,Steelix-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",67,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/67.png,https://images.pokemontcg.io/xy11/67_hires.png
xy11-68,M Steelix-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",68,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/68.png,https://images.pokemontcg.io/xy11/68_hires.png
xy11-69,Shieldon,Pokémon,Restored,Put this card onto your Bench only with the effect of Armor Fossil Shieldon,69,Mizue,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/69.png,https://images.pokemontcg.io/xy11/69_hires.png
xy11-70,Bastiodon,Pokémon,Stage 1,,70,match,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/70.png,https://images.pokemontcg.io/xy11/70_hires.png
xy11-71,Klink,Pokémon,Basic,,71,Miki Tanaka,Common,Legal,Legal,https://images.pokemontcg.io/xy11/71.png,https://images.pokemontcg.io/xy11/71_hires.png
xy11-72,Klang,Pokémon,Stage 1,,72,Shigenori Negishi,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/72.png,https://images.pokemontcg.io/xy11/72_hires.png
xy11-73,Klinklang,Pokémon,Stage 2,,73,Midori Harada,Rare Holo,Legal,Legal,https://images.pokemontcg.io/xy11/73.png,https://images.pokemontcg.io/xy11/73_hires.png
xy11-74,Cobalion,Pokémon,Basic,,74,kirisAki,Rare,Legal,Legal,https://images.pokemontcg.io/xy11/74.png,https://images.pokemontcg.io/xy11/74_hires.png
xy11-75,Magearna-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",75,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/75.png,https://images.pokemontcg.io/xy11/75_hires.png
xy11-76,Marill,Pokémon,Basic,,76,Shibuzoh.,Common,Legal,Legal,https://images.pokemontcg.io/xy11/76.png,https://images.pokemontcg.io/xy11/76_hires.png
xy11-77,Azumarill,Pokémon,Stage 1,,77,Sanosuke Sakuma,Uncommon,Legal,Legal,https://images.pokemontcg.io/xy11/77.png,https://images.pokemontcg.io/xy11/77_hires.png
xy11-78,Gardevoir-EX,Pokémon,"Basic, EX","Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",78,Eske Yoshinob,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/78.png,https://images.pokemontcg.io/xy11/78_hires.png
xy11-79,M Gardevoir-EX,Pokémon,"MEGA, EX","Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends., Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.",79,5ban Graphics,Rare Holo EX,Legal,Legal,https://images.pokemontcg.io/xy11/79.png,https://images.pokemontcg.io/xy11/79_hires.png
